"","ts_seasadj_A","ts_seasadj_B","ts_seasadj_C"
"1",-0.00332189481849783,-0.139906665018197,0.134816578869536
"2",-0.00137215360935499,-0.141523445544745,0.135367869563199
"3",-0.00287068902760682,-0.141367002801853,0.134754678605422
"4",-0.00228612238387794,-0.141458787565673,0.134779647896104
"5",7.00906036278593e-05,-0.142491416707582,0.135495956345011
"6",0.000487064821861225,-0.142060048004125,0.13601839001811
"7",-0.00244639910533461,-0.14058494715647,0.135816447341268
"8",-0.00217183292585412,-0.14101983069221,0.135540595515403
"9",0.000268252739230251,-0.141604260098939,0.135480490074903
"10",0.000392433622883499,-0.142541244584096,0.135743824480517
"11",-1.72211684543771e-05,-0.142721321547653,0.135107625725292
"12",0.000236100032271831,-0.141879028712761,0.136153811998277
"13",-0.000489905335258797,-0.142107681940502,0.135949814917205
"14",0.00819436097568197,-0.149234269460811,0.135565721639608
"15",0.0081916189223913,-0.148820219620948,0.135708942936316
"16",-0.00276657003722708,-0.141541975432271,0.135130341129922
"17",-0.00183203314990646,-0.140119677032657,0.136122748744688
"18",-0.00267595011175483,-0.140173568262525,0.135769387108988
"19",-0.00210590785273673,-0.142229938784454,0.135331593534938
"20",-0.00374712504035332,-0.139710511271606,0.136845091193656
"21",-0.00370799729613234,-0.140786670039585,0.13513593437273
"22",-0.00256259026661414,-0.141934041949876,0.135543988745232
"23",-0.00086452017650826,-0.142105384250027,0.135420311207425
"24",-0.0007731798555815,-0.142439072340329,0.135482952476104
"25",-0.0011453307481716,-0.142676524276684,0.135344050465753
"26",-0.000783219957558636,-0.14199460959928,0.135789471063201
"27",-0.00169413353910332,-0.141043800503439,0.13611012514959
"28",-0.00280338441703938,-0.140533654481649,0.135543219377432
"29",-0.00280639167302026,-0.141088830242149,0.135535629918126
"30",-0.0032534117857946,-0.142034691650368,0.13514919990959
"31",-0.00151950753781779,-0.141378721798648,0.135737322785778
"32",-0.000509427470889163,-0.140845996232641,0.136624973528064
"33",-0.00104053668881584,-0.140025298546308,0.13649778857033
"34",0.00791406725706934,-0.145104035552517,0.136449211188296
"35",0.00853846008338255,-0.145106545409478,0.137259722655299
"36",-0.000666322426784388,-0.13770934501379,0.137003622026909
"37",-0.00112787706588072,-0.139555774679903,0.136172527896956
"38",-0.000924639427880024,-0.137809158974277,0.136394010370773
"39",-0.00145544396195205,-0.138958648746787,0.13590685430559
"40",-5.7451242417926e-05,-0.140775463402889,0.134818131003212
"41",-0.000429876093963923,-0.139331869460843,0.136096399712223
"42",-0.0015970023654819,-0.139948734499712,0.136170627541188
"43",-0.00216650668477624,-0.140447110921865,0.136476915199504
"44",-0.000862599154304949,-0.14172114410628,0.136798506190763
"45",-0.00258304917507522,-0.142095602780061,0.136629468952294
"46",-0.0018425686196788,-0.140775563449203,0.137839326844784
"47",-0.00369490333541177,-0.142000715798349,0.136631213422656
"48",-0.00237758807835457,-0.142155770752351,0.136342918389246
"49",-0.00342125716118889,-0.143521455242844,0.135079447647107
"50",0.00625003252996426,-0.149173822317841,0.134489458839158
"51",0.00722013084129163,-0.149623137402809,0.133814349520954
"52",-0.00302623293826237,-0.141849957472935,0.134252260444194
"53",-0.0033987026758483,-0.141799006550694,0.134110769854282
"54",-0.00277811626702573,-0.14192004977441,0.134377236951882
"55",-0.000639151693491926,-0.142871155742379,0.134942232945292
"56",-0.000576992983577373,-0.142599387989298,0.134845942146801
"57",-0.00114284435890948,-0.141322791377808,0.135506419308093
"58",0.000678593477181653,-0.142046660616726,0.136176736691066
"59",-0.00104369253363696,-0.142088959049717,0.134651651726614
"60",6.41912424527323e-05,-0.14136750023992,0.135363861362295
"61",-0.00171728884522137,-0.139621050291669,0.135480744187623
"62",-0.00281880308779829,-0.140160007165123,0.134755533009672
"63",-0.00264711001215778,-0.139307484272426,0.13518620475965
"64",0.00846244209836438,-0.146202292193077,0.134931130660762
"65",0.0082558106247763,-0.145774747959492,0.135758110994639
"66",0.00844802712921754,-0.147189485773423,0.135608739134944
"67",-0.00219488533385083,-0.139058728241797,0.135002146159566
"68",-0.00142684799714184,-0.139898315156811,0.135015765255229
"69",-0.0012324669380437,-0.140715861425554,0.134235950202408
"70",0.000308876179113992,-0.141475770015802,0.134520593790094
"71",0.00081659132676183,-0.142112219274158,0.133897222056816
"72",0.000830355080634442,-0.141982158367526,0.134210690034698
"73",4.15224353776597e-05,-0.141843032808175,0.134343877587447
"74",-0.000784038288833714,-0.141777001588156,0.134256992166314
"75",-0.000334563114483146,-0.141371108354453,0.134182536204596
"76",0.000210459818232403,-0.141692686402151,0.134300484925487
"77",-0.000824143069341023,-0.142091721359958,0.133302442485448
"78",-0.000505490773676785,-0.141440574053242,0.134165494822671
"79",0.01011011087658,-0.148225329078702,0.134572218824511
"80",0.00978648494688012,-0.149369689294581,0.133605042091259
"81",9.05669513813715e-05,-0.141014827576998,0.134351675875241
"82",-0.00325977536981357,-0.140042268132676,0.133486207902358
"83",-0.0040132586713606,-0.139456228847273,0.133069806883845
"84",-0.00180255601411017,-0.14038159973919,0.133296910962116
"85",-0.000637510490861095,-0.142020395535683,0.133231869971256
"86",0.000357234999539383,-0.14250726075435,0.133244633732076
"87",-8.0369615087022e-05,-0.143142911294816,0.133211151230575
"88",-0.000397589020658439,-0.14394217367204,0.132542689335596
"89",-0.000148982911254016,-0.141736002247208,0.13419513742767
"90",-9.38467541904131e-05,-0.140009093538932,0.135036966615731
"91",-0.000165164512514358,-0.138978916614027,0.135948720678471
"92",0.000239976506087529,-0.139030432465749,0.135550713174761
"93",-0.00040375613481253,-0.139374516543683,0.135687041527134
"94",-0.00144429604164404,-0.1388922868479,0.135535390632671
"95",-0.00169494267753664,-0.139094414619456,0.135561768992172
"96",-5.74507591366135e-06,-0.138847732059733,0.136135363245112
"97",0.00955866214142253,-0.146006533320867,0.136016659274782
"98",0.00888874863026068,-0.14655860541687,0.135712305555702
"99",-0.00198835906488859,-0.138272317169519,0.135930155794622
"100",-0.00219820916847035,-0.139644344889714,0.135175831387856
"101",-0.000182137535972045,-0.14078029172535,0.136079363861422
"102",-0.000262059042812158,-0.141173674235661,0.136089019479872
"103",-0.00263697642187106,-0.139253004876368,0.135989808129641
"104",-0.00282785948620055,-0.138537783805926,0.136092380813516
"105",-0.000432875080323028,-0.140986959268079,0.135338882470843
